"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"192.168.1.104",50268,"13.65.102.222",8883,24,8229,14,2026,10,6203,2300.660374685,0.19925146700006735,81344.44500724565,249052.1186475542
"192.168.1.104",50270,"13.65.102.222",8883,24,8228,14,2026,10,6202,2345.588758279,0.22427371300000232,72268.8351799831,221229.67215511113
"192.168.1.104",50272,"13.65.102.222",8883,24,8231,14,2026,10,6205,2345.765218427,0.20103396000013163,80623.19421051741,246923.4551215501
"192.168.1.104",50274,"13.65.102.222",8883,24,8227,14,2026,10,6201,2390.678802032,0.22491907599987826,72061.4733452345,220559.32685774882
"192.168.1.104",50276,"13.65.102.222",8883,24,8227,14,2026,10,6201,2390.855896449,0.19977750700036268,81130.25456850143,248316.24312896217
"192.168.1.104",50278,"13.65.102.222",8883,24,8234,14,2026,10,6208,2435.768973031,0.211608397999953,76594.31361511275,234697.6796261698
"192.168.1.104",50280,"13.65.102.222",8883,24,8230,14,2026,10,6204,2435.936086654,0.20023724399970888,80943.9826290436,247865.97642180973
"192.168.1.104",50282,"13.65.102.222",8883,24,8229,14,2026,10,6203,2480.880167756,0.21247297699983392,76282.6418157292,233554.40630946113
"192.168.1.104",50284,"13.65.102.222",8883,25,8296,15,2092,10,6204,2481.047406898,0.201610103999883,83011.71254794707,246178.13797679904
"192.168.1.104",50286,"13.65.102.222",8883,27,8442,16,2166,11,6276,2525.98747375,2.8836536570001954,6009.0434085021,17411.244890008857
"192.168.1.104",50288,"13.65.102.222",8883,24,8268,14,2026,10,6242,2528.570327376,1.2968606979998185,12497.872766903965,38505.29210810195
"192.168.1.104",50290,"13.65.102.222",8883,24,8234,14,2026,10,6208,2571.098599943,0.21194271900003514,76473.49282141328,234327.46467686756
"192.168.1.104",50292,"13.65.102.222",8883,24,8229,14,2026,10,6203,2571.265918461,0.1998362559997986,81106.40343470173,248323.30725836864
"192.168.1.104",50294,"13.65.102.222",8883,24,8234,14,2026,10,6208,2616.209728587,0.22358876799989957,72490.2245537096,222122.0701033708
"192.168.1.104",50296,"13.65.102.222",8883,24,8230,14,2026,10,6204,2616.387061337,0.20000745300012568,81036.98015688352,248150.7526620461
"192.168.1.104",50298,"13.65.102.222",8883,24,8229,14,2026,10,6203,2661.314916061,0.22590438399993218,71747.1689261456,219668.1583656867
"192.168.1.104",50300,"13.65.102.222",8883,24,8227,14,2026,10,6201,2661.492544955,0.20103297000014209,80623.59124470252,246765.49324205346
"192.168.1.104",50302,"13.65.102.222",8883,24,8251,14,2050,10,6201,2706.424406438,0.21151199199994153,77536.97483027125,234539.8931329327
"192.168.1.104",50304,"13.65.102.222",8883,24,8224,14,2026,10,6198,2706.591683862,0.20152239499975622,80427.78570599861,246047.09565931858
"192.168.1.104",50306,"13.65.102.222",8883,24,8226,14,2026,10,6200,2751.535392853,0.2118264700002328,76515.46098078389,234153.9279767325
"192.168.1.104",50308,"13.65.102.222",8883,24,8230,14,2026,10,6204,2751.702959703,0.20218624700009968,80163.71162966396,245476.63719172517
"192.168.1.104",50310,"13.65.102.222",8883,24,8229,14,2026,10,6203,2796.646085262,0.22034628100027476,73556.94830165883,225209.15612793175
"192.168.1.104",50312,"13.65.102.222",8883,24,8228,14,2026,10,6202,2796.820174014,0.19958537200000137,81208.35629176215,248595.37301160357
"192.168.1.104",50314,"13.65.102.222",8883,24,8230,14,2026,10,6204,2841.753558155,0.22446022399981302,72208.78475116153,221117.12763879867
"192.168.1.104",50316,"13.65.102.222",8883,24,8230,14,2026,10,6204,2841.931516736,0.19992318300000989,81071.13820811466,248255.3511565367
"192.168.1.104",50318,"13.65.102.222",8883,24,8225,14,2026,10,6199,2886.857471742,0.2234445499998401,72537.01197908653,221943.20693897206
"192.168.1.104",50320,"13.65.102.222",8883,24,8226,14,2026,10,6200,2887.034917721,0.199065998000151,81420.233303669,249163.59648704232
"192.168.1.104",50322,"13.65.102.222",8883,24,8231,14,2026,10,6205,2931.954368313,0.21172914499993567,76550.63264910896,234450.48153391958
"192.168.1.104",50324,"13.65.102.222",8883,24,8230,14,2026,10,6204,2932.121654276,0.200122599000224,80990.35331827696,248007.97235270988
"192.168.1.104",50326,"13.65.102.222",8883,24,8228,14,2026,10,6202,2977.060758906,0.2130923569998231,76060.91662880924,232838.00835729265
"192.168.1.104",50328,"13.65.102.222",8883,24,8230,14,2026,10,6204,2977.227925053,0.20185028200012312,80297.13825215322,245885.2150623685
"192.168.1.104",50330,"13.65.102.222",8883,25,8298,15,2092,10,6206,3022.169111994,0.2119803249997858,78950.72337499676,234210.41551875236
"192.168.1.104",50332,"13.65.102.222",8883,24,8230,14,2026,10,6204,3022.336515608,0.20239291600000797,80081.85424829475,245225.97421343563
"192.168.1.104",50334,"13.65.102.222",8883,24,8233,14,2026,10,6207,3067.268779846,0.21171213099978559,76556.7845520218,234544.89719368177
"192.168.1.104",50336,"13.65.102.222",8883,24,8226,14,2026,10,6200,3067.436103684,0.20162852500016015,80385.45141361881,245996.93917296972
"192.168.1.104",50338,"13.65.102.222",8883,24,8227,14,2026,10,6201,3112.377615601,0.2117544990001079,76541.46701266423,234271.29168091356
"192.168.1.104",50340,"13.65.102.222",8883,24,8252,14,2050,10,6202,3112.544804917,0.20162078600014866,81340.8196910209,246085.7384018105
"192.168.1.104",50342,"13.65.102.222",8883,25,8296,15,2092,10,6204,3157.477277758,0.21200628699989466,78941.05517733215,234106.26497139994
"192.168.1.104",50344,"13.65.102.222",8883,24,8232,14,2026,10,6206,3157.644732649,0.20002555399969424,81029.64684214686,248208.2864276226
"192.168.1.104",50346,"13.65.102.222",8883,25,8297,15,2092,10,6205,3202.589446049,0.2116033340003014,79091.38142396264,234589.87654669606
"192.168.1.104",50348,"13.65.102.222",8883,24,8229,14,2026,10,6203,3202.756581723,0.20129159599991908,80520.00342829274,246527.92757438292
"192.168.1.104",50350,"13.65.102.222",8883,24,8233,14,2026,10,6207,3247.697272886,0.22339007199980188,72554.70153577092,222283.82647212737
"192.168.1.104",50352,"13.65.102.222",8883,24,8230,14,2026,10,6204,3247.874741079,0.19980369499990047,81119.62093597956,248403.81455420394
"192.168.1.104",50354,"13.65.102.222",8883,24,8227,14,2026,10,6201,3292.800203037,0.2246734540003672,72140.25382800013,220800.4511290369
"192.168.1.104",50356,"13.65.102.222",8883,24,8229,14,2026,10,6203,3292.97750211,0.2017699289999655,80329.11584165136,245943.48744608264
"192.168.1.104",50358,"13.65.102.222",8883,25,8296,15,2092,10,6204,3337.909570443,0.22334278700009236,74934.14148178011,222223.42913621597
"192.168.1.104",50360,"13.65.102.222",8883,24,8227,14,2026,10,6201,3338.086570341,0.1999840530002075,81046.46223958259,248059.7790462249
"192.168.1.104",50362,"13.65.102.222",8883,24,8264,14,2062,10,6202,3383.018886509,0.2246005340002739,73445.95182476228,220907.75616739847
"192.168.1.104",50364,"13.65.102.222",8883,24,8230,14,2026,10,6204,3383.195521395,0.19992102300011538,81072.0141222499,248258.0333733654
"192.168.1.104",50366,"13.65.102.222",8883,24,8228,14,2026,10,6202,3428.129853697,0.21767291800006205,74460.34237477065,227938.32349868095
"192.168.1.104",50368,"13.65.102.222",8883,25,8297,15,2092,10,6205,3428.296813477,0.20261276300016107,82600.91690268641,244999.3735091631
"192.168.1.104",50370,"13.65.102.222",8883,24,8233,14,2026,10,6207,3473.240822015,0.2115029990000039,76632.4831167037,234776.8127864659
"192.168.1.104",50372,"13.65.102.222",8883,24,8266,14,2062,10,6204,3473.407890574,0.21366980800030433,77203.23313051558,232283.6364411827
"192.168.1.104",50374,"13.65.102.222",8883,24,8231,14,2026,10,6205,3518.35211423,0.2231678009998177,72626.96467584604,222433.52211926196
"192.168.1.104",50376,"13.65.102.222",8883,24,8223,14,2026,10,6197,3518.529011399,0.20155497399991873,80414.78549671781,245967.63362446212
"192.168.1.104",50378,"13.65.102.222",8883,24,8228,14,2026,10,6202,3563.438818438,0.21209509399977833,76418.5521425448,233932.80374534195
"192.168.1.104",50380,"13.65.102.222",8883,25,8298,15,2092,10,6206,3563.606239184,0.19956689299988284,83861.60524135547,248778.73906685086
"192.168.1.104",50382,"13.65.102.222",8883,24,8229,14,2026,10,6203,3608.518570268,0.21235267399970326,76325.85780399755,233686.72061115343
"192.168.1.104",50384,"13.65.102.222",8883,25,8297,15,2092,10,6205,3608.685974319,0.20111139000027833,83217.56415674338,246828.38699454715
"192.168.1.104",50386,"13.65.102.222",8883,24,8225,14,2026,10,6199,3653.628858258,0.21184978700011925,76507.03939575297,234090.39349174369
"192.168.1.104",50388,"13.65.102.222",8883,24,8230,14,2026,10,6204,3653.796188632,0.20280583300018407,79918.80588555502,244726.6889012751
