"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"192.168.1.104",44524,"13.65.102.222",8883,29,9083,16,2194,13,6889,83004.353142022,14.99771674600197,1170.3114745568814,3674.692683784119
"192.168.1.104",44526,"13.65.102.222",8883,28,9022,15,2128,13,6894,83049.462168943,14.97441447598976,1136.872498573923,3683.08223927097
"192.168.1.104",44528,"13.65.102.222",8883,28,9017,15,2128,13,6889,83094.544441088,14.969144123999286,1137.2727698376734,3681.7068192724305
"192.168.1.104",44530,"13.65.102.222",8883,29,9084,16,2194,13,6890,83139.624837597,14.996673500994802,1170.3928873850384,3675.4817657624953
"192.168.1.104",44532,"13.65.102.222",8883,28,9018,15,2128,13,6890,83184.733197341,14.97114113799762,1137.1210679987585,3681.750074488461
"192.168.1.104",44534,"13.65.102.222",8883,28,9020,15,2128,13,6892,83229.814894968,14.966712445995654,1137.4575452977833,3683.908553661806
"192.168.1.104",44536,"13.65.102.222",8883,28,9019,15,2128,13,6891,83274.894409489,14.968361095001455,1137.3322631617302,3682.968339026073
"192.168.1.104",44538,"13.65.102.222",8883,28,9021,15,2128,13,6893,83319.97533699,14.966588971001329,1137.466929370816,3684.473469996726
"192.168.1.104",44540,"13.65.102.222",8883,28,9020,15,2128,13,6892,83365.054240803,14.971759516003658,1137.0741015311296,3682.6666859739407
"192.168.1.104",44542,"13.65.102.222",8883,28,9022,15,2128,13,6894,83410.135038777,15.00022410499514,1134.9163773047185,3676.7450682042904
"192.168.1.104",44544,"13.65.102.222",8883,26,8885,14,2062,12,6823,83455.24398864,15.000620329010417,1099.6878554480575,3638.782850495682
"192.168.1.104",44546,"13.65.102.222",8883,28,9019,15,2128,13,6891,83500.354000203,14.99919967999449,1134.9938905544495,3675.3960995351085
"192.168.1.104",44548,"13.65.102.222",8883,28,9023,15,2128,13,6895,83545.462734877,14.96908537899435,1137.27723297572,3684.9278765825134
"192.168.1.104",44550,"13.65.102.222",8883,28,9020,15,2128,13,6892,83590.541059577,15.006074520002585,1134.473907703683,3674.2453815290332
"192.168.1.104",44552,"13.65.102.222",8883,28,9018,15,2128,13,6890,83635.650129853,14.994804866000777,1135.3265449022429,3675.9397999889347
"192.168.1.104",44554,"13.65.102.222",8883,28,9022,15,2128,13,6894,83680.752901644,14.999121119006304,1134.999835318874,3677.0154439324797
"192.168.1.104",44556,"13.65.102.222",8883,28,9024,15,2128,13,6896,83725.861028592,14.963003904005745,1137.739461221587,3686.9602089210825
"192.168.1.104",44558,"13.65.102.222",8883,28,9019,15,2128,13,6891,83770.920668118,15.005607665007119,1134.5092034959534,3673.826560756868
"192.168.1.104",44560,"13.65.102.222",8883,28,9019,15,2128,13,6891,83816.036118032,14.99384739199013,1135.3990443503112,3676.7080895761255
"192.168.1.104",44562,"13.65.102.222",8883,29,9085,16,2194,13,6891,83861.139916964,14.991164584993385,1170.822980462111,3677.3660703575238
"192.168.1.104",44564,"13.65.102.222",8883,29,9088,16,2194,13,6894,83906.226355019,14.975366469006985,1172.0581286825677,3682.8481035267196
"192.168.1.104",44566,"13.65.102.222",8883,28,9019,15,2128,13,6891,83951.28916833,14.999602494004648,1134.9634103173405,3675.2973968499964
"192.168.1.104",44568,"13.65.102.222",8883,28,9022,15,2128,13,6894,83996.398051179,14.994047543994384,1135.383888176257,3678.2596452477046
"192.168.1.104",44570,"13.65.102.222",8883,29,9085,16,2194,13,6891,84041.502725739,14.975766994990408,1172.0267820587337,3681.1470169401705
"192.168.1.104",44572,"13.65.102.222",8883,28,9017,15,2128,13,6889,84086.591060811,14.960753059000126,1137.9106341013135,3683.771784926668
"192.168.1.104",44574,"13.65.102.222",8883,28,9023,15,2128,13,6895,84131.66465483,14.996910019995994,1135.1671762583894,3678.0910151793214
"192.168.1.104",44576,"13.65.102.222",8883,28,9018,15,2128,13,6890,84176.773643028,15.001730307994876,1134.802429485577,3674.242828550576
"192.168.1.104",44578,"13.65.102.222",8883,28,9024,15,2128,13,6896,84221.883864806,14.968636562000029,1137.3113328984016,3685.572815633166
"192.168.1.104",44580,"13.65.102.222",8883,26,8891,14,2062,12,6829,84266.950055676,14.978519819997018,1101.310423075121,3647.3563914548986
"192.168.1.104",44582,"13.65.102.222",8883,28,9021,15,2128,13,6893,84312.040457641,14.99871641700156,1135.0304603867776,3676.581279814877
"192.168.1.104",44584,"13.65.102.222",8883,28,9020,15,2128,13,6892,84357.150491673,14.988589828994009,1135.7973094352535,3678.5315115731987
"192.168.1.104",44586,"13.65.102.222",8883,28,9020,15,2128,13,6892,84402.250972564,14.963927062999574,1137.6692714637888,3684.5942758122337
"192.168.1.104",44588,"13.65.102.222",8883,28,9022,15,2128,13,6894,84447.324052679,14.999027968995506,1135.0068841254456,3677.0382796808376
"192.168.1.104",44590,"13.65.102.222",8883,28,9020,15,2128,13,6892,84492.4334792,14.997604980992037,1135.11457473218,3676.320323803658
"192.168.1.104",44592,"13.65.102.222",8883,28,9020,15,2128,13,6892,84537.54312352,15.0016043150099,1134.8119602759143,3675.3402397657906
"192.168.1.104",44594,"13.65.102.222",8883,28,9020,15,2128,13,6892,84582.639965117,14.972531285995501,1137.0154902213048,3682.4768602468203
"192.168.1.104",44596,"13.65.102.222",8883,28,9021,15,2128,13,6893,84627.724424316,14.997322419003467,1135.135961231885,3676.9230172797857
"192.168.1.104",44598,"13.65.102.222",8883,29,9081,16,2194,13,6887,84672.833215572,14.995759154000552,1170.4642505756367,3674.1054210184184
"192.168.1.104",44600,"13.65.102.222",8883,28,9020,15,2128,13,6892,84717.940909008,14.99081981999916,1135.6283515120624,3677.9843038633153
"192.168.1.104",44602,"13.65.102.222",8883,28,9017,15,2128,13,6889,84763.040713282,14.961145262001082,1137.8808040343167,3683.675215691921
"192.168.1.104",44604,"13.65.102.222",8883,29,9087,16,2194,13,6893,84808.113649174,14.995092293000198,1170.5163034037064,3677.469862972538
"192.168.1.104",44606,"13.65.102.222",8883,28,9022,15,2128,13,6894,84853.220828346,14.987954667987651,1135.845442364533,3679.754924652768
"192.168.1.104",44608,"13.65.102.222",8883,28,9019,15,2128,13,6891,84898.321428432,14.96046664500318,1137.9324190857405,3684.9117950751115
"192.168.1.104",44610,"13.65.102.222",8883,28,9020,15,2128,13,6892,84943.394007824,14.96791067000595,1137.3664885717303,3683.61364625769
"192.168.1.104",44612,"13.65.102.222",8883,28,9021,15,2128,13,6893,84988.474848587,14.997026116005145,1135.158388624237,3676.9956639036022
"192.168.1.104",44614,"13.65.102.222",8883,28,9023,15,2128,13,6895,85033.581002265,14.960729177008034,1137.9124505617576,3686.9860651425374
"192.168.1.104",44616,"13.65.102.222",8883,29,9087,16,2194,13,6893,85078.653065549,14.973434952989919,1172.209319712254,3682.788897345746
"192.168.1.104",44618,"13.65.102.222",8883,29,9093,16,2194,13,6899,85123.737096768,14.997357745989575,1170.3394889472154,3680.114919893728
"192.168.1.104",44620,"13.65.102.222",8883,28,9021,15,2128,13,6893,85168.842340889,14.996207885007607,1135.220325734459,3677.196290078772
"192.168.1.104",44622,"13.65.102.222",8883,28,9019,15,2128,13,6891,85213.923763285,14.970062534004683,1137.202998406304,3682.549747188835
"192.168.1.104",44624,"13.65.102.222",8883,28,9017,15,2128,13,6889,85259.006608423,14.99939899999299,1134.9788081514437,3674.2805495090674
"192.168.1.104",44626,"13.65.102.222",8883,28,9017,15,2128,13,6889,85304.117450222,14.999292913009413,1134.9868356283973,3674.3065369567807
"192.168.1.104",44628,"13.65.102.222",8883,28,9016,15,2128,13,6888,85349.22691018,15.001082598988432,1134.8514273995117,3673.3348834247354
"192.168.1.104",44630,"13.65.102.222",8883,28,9023,15,2128,13,6895,85394.338295218,14.972640277002938,1137.00721349379,3684.052977932182
"192.168.1.104",44632,"13.65.102.222",8883,28,9020,15,2128,13,6892,85439.408803243,15.014824762998614,1133.8127662969896,3672.1041284393104
"192.168.1.104",44634,"13.65.102.222",8883,28,9020,15,2128,13,6892,85484.534192945,15.002121923011146,1134.772806631279,3675.213432003184
