"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"192.168.1.104",47180,"13.65.102.222",8883,28,7682,15,1461,13,6221,142007.831840416,14.998416611982975,779.2822604128678,3318.2169349955175
"192.168.1.104",47182,"13.65.102.222",8883,28,7683,15,1461,13,6222,142052.941366047,14.97111893602414,780.703169211744,3324.8015871563803
"192.168.1.104",47184,"13.65.102.222",8883,28,7685,15,1461,13,6224,142098.003422105,14.99944911300554,779.2286177940836,3319.5885812117567
"192.168.1.104",47186,"13.65.102.222",8883,28,7685,15,1461,13,6224,142143.114479264,14.969352243002504,780.7953083249552,3326.262833001041
"192.168.1.104",47188,"13.65.102.222",8883,28,7684,15,1461,13,6223,142188.19336348,14.973135743988678,780.5980123229983,3324.888042906241
"192.168.1.104",47190,"13.65.102.222",8883,28,7683,15,1461,13,6222,142233.277343284,14.974992379022297,780.5012319320525,3323.9415914313695
"192.168.1.104",47192,"13.65.102.222",8883,28,7688,15,1461,13,6227,142278.350215054,15.002159800991649,779.0878216900088,3320.588545971037
"192.168.1.104",47194,"13.65.102.222",8883,28,7688,15,1461,13,6227,142323.443465399,14.973827254987555,780.5619632820931,3326.8715573973946
"192.168.1.104",47196,"13.65.102.222",8883,28,7689,15,1461,13,6228,142368.513426771,14.974613090977073,780.5210010429307,3327.2312077312613
"192.168.1.104",47198,"13.65.102.222",8883,28,7684,15,1461,13,6223,142413.597612236,15.00349591000122,779.0184414426284,3318.1600007511815
"192.168.1.104",47200,"13.65.102.222",8883,28,7688,15,1461,13,6227,142458.709910434,15.001896636007586,779.1014885375517,3320.646796114534
"192.168.1.104",47202,"13.65.102.222",8883,28,7686,15,1461,13,6225,142503.82213972,14.971536824014038,780.6813780969158,3326.3118265936346
"192.168.1.104",47204,"13.65.102.222",8883,28,7689,15,1461,13,6228,142548.906248923,14.966052610980114,780.9674537309115,3329.134361284132
"192.168.1.104",47206,"13.65.102.222",8883,28,7684,15,1461,13,6223,142593.984954171,15.000688836997142,779.1642188572802,3318.7809267274843
"192.168.1.104",47208,"13.65.102.222",8883,28,7685,15,1461,13,6224,142639.093672281,14.990394127002219,779.6993128383722,3321.593787204674
"192.168.1.104",47210,"13.65.102.222",8883,28,7690,15,1461,13,6229,142684.189895075,14.97561358101666,780.4688560351148,3327.5431240538874
"192.168.1.104",47212,"13.65.102.222",8883,28,7682,15,1461,13,6221,142729.263451697,14.982335897977464,780.1186730553691,3321.778415521869
"192.168.1.104",47214,"13.65.102.222",8883,28,7683,15,1461,13,6222,142774.358262595,14.998784513998544,779.2631455629921,3318.6689197076917
"192.168.1.104",47216,"13.65.102.222",8883,26,7556,14,1395,12,6161,142819.468687896,14.994270071998471,744.2843130350906,3287.1223316194933
"192.168.1.104",47218,"13.65.102.222",8883,28,7684,15,1461,13,6223,142864.571309833,14.968324396002572,780.8489240867459,3325.956779323628
"192.168.1.104",47220,"13.65.102.222",8883,28,7685,15,1461,13,6224,142909.635944627,14.97806913999375,780.3409031402614,3324.3270233709695
"192.168.1.104",47222,"13.65.102.222",8883,28,7688,15,1461,13,6227,142954.71015752,14.999224816012429,779.2402703053341,3321.2383047168482
"192.168.1.104",47224,"13.65.102.222",8883,28,7689,15,1461,13,6228,142999.813036318,15.001933523017215,779.0995728695436,3321.1718958463503
"192.168.1.104",47226,"13.65.102.222",8883,28,7684,15,1461,13,6223,143044.924462995,14.973186924005859,780.5953441522284,3324.876678069348
"192.168.1.104",47228,"13.65.102.222",8883,28,7683,15,1461,13,6222,143089.983469579,14.957044278009562,781.4378150356993,3327.9302430883786
"192.168.1.104",47230,"13.65.102.222",8883,28,7684,15,1461,13,6223,143135.023703517,15.0015532609832,779.1193216237642,3318.5896909409207
"192.168.1.104",47232,"13.65.102.222",8883,28,7684,15,1461,13,6223,143180.132654234,14.973127103992738,780.5984627542015,3324.8899614780257
"192.168.1.104",47234,"13.65.102.222",8883,28,7685,15,1461,13,6224,143225.215861137,14.966801269998541,780.928388715162,3326.829768215721
"192.168.1.104",47236,"13.65.102.222",8883,26,7556,14,1395,12,6161,143270.29511787,14.995087743998738,744.2437277145245,3286.943087060348
"192.168.1.104",47238,"13.65.102.222",8883,28,7685,15,1461,13,6224,143315.401299763,15.002013511984842,779.0954188024604,3319.0211407436777
"192.168.1.104",47240,"13.65.102.222",8883,28,7682,15,1461,13,6221,143360.483360068,14.968911617004778,780.8182918738299,3324.7574221403806
"192.168.1.104",47242,"13.65.102.222",8883,28,7688,15,1461,13,6227,143405.564519199,15.001680401008343,779.1127185468093,3320.694660089652
