"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"::1",54282,"::1",4433,18,6580,10,1975,8,4605,4.188197271,0.012778986999999908,1236404.732237392,2882857.6161788306
"::1",54284,"::1",4433,18,6576,10,1975,8,4601,4.207992885,0.010425573000000021,1515504.23175781,3530549.352059587
"::1",54286,"::1",4433,18,6578,10,1975,8,4603,4.22460505,0.013646550999999896,1157801.7038884126,2698410.7559485384
"::1",54288,"::1",4433,18,6591,10,1975,8,4616,4.246093145,0.011150922000000563,1416923.192539523,3311654.4084873106
"::1",54290,"::1",4433,18,6582,10,1975,8,4607,4.264430166,0.014819675000000032,1066150.236088171,2486964.120333268
"::1",54292,"::1",4433,18,6579,10,1975,8,4604,4.286350353,0.013892372000000819,1137314.7796502332,2651239.1116504674
"::1",54294,"::1",4433,18,6580,10,1975,8,4605,4.30679196,0.010357877999999765,1525408.9689027385,3556713.0642010686
"::1",54296,"::1",4433,18,6576,10,1975,8,4601,4.323186489,0.01772072599999941,891611.3256308193,2077115.8021404557
"::1",54298,"::1",4433,18,6560,10,1975,8,4585,4.346288436,0.013881818999999851,1138179.36972094,2642305.017807853
"::1",54300,"::1",4433,18,6593,10,1975,8,4618,4.36620338,0.014297295000000432,1105104.1473229392,2583985.2923227004
"::1",54302,"::1",4433,18,6578,10,1975,8,4603,4.387574735,0.012187717999999848,1296387.0677021078,3021402.3658900266
"::1",54304,"::1",4433,18,6577,10,1975,8,4602,4.407521412,0.015285679999999857,1033647.1782740544,2408528.7667935183
"::1",54306,"::1",4433,18,6564,10,1975,8,4589,4.429768782,0.012810167999999678,1233395.2216708164,2865848.441644241
"::1",54308,"::1",4433,18,6575,10,1975,8,4600,4.449590592,0.010266137000000342,1539040.439456387,3584600.517214876
"::1",54310,"::1",4433,18,6562,10,1975,8,4587,4.466833858,0.014383344999999714,1098492.7358691816,2551284.1414845246
"::1",54312,"::1",4433,18,6577,10,1975,8,4602,4.487882283,0.017727135999999533,891288.9256335832,2076816.0181092406
