"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"::1",50292,"::1",4433,18,7461,10,2441,8,5020,3.565547204,0.029452072999999857,663043.3110769519,1363571.250145964
"::1",50294,"::1",4433,18,7444,10,2441,8,5003,3.6023624229999998,0.028295328000000453,690149.2712860472,1414509.137338834
"::1",50296,"::1",4433,18,7431,10,2441,8,4990,3.63794589,0.026878292000000137,726534.26043589,1485213.4205551378
"::1",50298,"::1",4433,18,7431,10,2441,8,4990,3.669408603,0.0293661300000001,664983.7755264291,1359389.2010966328
"::1",50300,"::1",4433,18,7443,10,2441,8,5002,3.706331062,0.031900269000000314,612157.8473209679,1254409.484760132
"::1",50302,"::1",4433,18,7429,10,2441,8,4988,3.744043849,0.02756098699999976,708537.7602768787,1447843.649431
"::1",50304,"::1",4433,18,7449,10,2441,8,5008,3.778230291,0.025372587000000113,769649.5434225888,1579027.0026465894
"::1",50306,"::1",4433,18,7462,10,2441,8,5021,3.807820841,0.02413531300000038,809104.8995303974,1664283.3676944387
"::1",50308,"::1",4433,18,7457,10,2441,8,5016,3.837351536,0.027115084000000067,720189.5446829504,1479914.2794468165
"::1",50310,"::1",4433,18,7447,10,2441,8,5006,3.870323022,0.02408483299999986,810800.7225958392,1662789.1918536546
"::1",50312,"::1",4433,18,7446,10,2441,8,5005,3.898452565,0.02513416500000032,776950.4178873558,1593050.7339312641
"::1",50314,"::1",4433,18,7461,10,2441,8,5020,3.930785121,0.027145625000000173,719379.2738240462,1479428.0846360968
"::1",50316,"::1",4433,18,7444,10,2441,8,5003,3.963325927,0.029205478000000173,668641.6842758021,1370427.8354903064
"::1",50318,"::1",4433,18,7446,10,2441,8,5005,3.998022836,0.02826035999999954,691003.2285505321,1416825.5464544913
"::1",50320,"::1",4433,18,7446,10,2441,8,5005,4.033686849,0.026826627999999353,727933.4547748779,1492546.8828956427
